INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,Attribute,ID,SourceFile,Habitat
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180520_000.wav,5,08-12-24,0.753704000,18,08-12-24,0.253704000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,wcdu1XofPv9hnycO9UALwQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180545_000.wav,5,08-12-24,0.753993000,18,08-12-24,0.253993000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,22VX0ZwgP0MyP7JEqeJP6Q==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180530_000.wav,5,08-12-24,0.753819000,18,08-12-24,0.253819000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,iAoIb72jKEg1gjzU7acfBQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180605_000.wav,5,08-12-24,0.754225000,18,08-12-24,0.254225000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PgyRm0YXx8M0+GRX3x8B9Q==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180615_000.wav,5,08-12-24,0.754340000,18,08-12-24,0.254340000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,yv6Xl284yeHCFfLSay1Ksw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180630_000.wav,5,08-12-24,0.754514000,18,08-12-24,0.254514000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,BX296gQQo9/b6Y4iOilJrA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180750_000.wav,5,08-12-24,0.755440000,18,08-12-24,0.255440000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,zAl1AOvJRaSr0b5JU6BTkA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180735_000.wav,5,08-12-24,0.755266000,18,08-12-24,0.255266000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,gdDMQmPa6XJO1Ahi7YdJbA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180900_000.wav,5,08-12-24,0.75625,18,08-12-24,0.25625,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,md4ui+Y5Ny6llRaxVC1PYw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180635_000.wav,5,08-12-24,0.754572000,18,08-12-24,0.254572000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,sSvCec0RMFMwHIfLKGF+/w==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180810_000.wav,5,08-12-24,0.755671000,18,08-12-24,0.255671000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,eHFxjQpvRpqzrsxvQhhEbg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180820_000.wav,5,08-12-24,0.755787000,18,08-12-24,0.255787000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,DsT/ODoQoPoJzaxkd+oSOA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180610_000.wav,5,08-12-24,0.754282000,18,08-12-24,0.254282000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,26VW+2w80LzPNSmlbWRjBw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180640_000.wav,5,08-12-24,0.75463000,18,08-12-24,0.25463000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CCWMnQr0ZmLO/qSRqLf/Qg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180905_000.wav,5,08-12-24,0.75630800,18,08-12-24,0.25630800,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,y7OQUoDC5TaRB0jMClXp0Q==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180650_000.wav,5,08-12-24,0.75474500,18,08-12-24,0.25474500,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IKfNlSn8LQkKHnraF28gOg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180850_000.wav,5,08-12-24,0.756134000,18,08-12-24,0.256134000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,m3kec1++zL4hl4DxZXvVrw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180845_000.wav,5,08-12-24,0.756076000,18,08-12-24,0.256076000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,w9TJg/15YLqMNBdbb6Uw4w==,MANUAL ID.1,MO1.B,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180825_000.wav,5,08-12-24,0.755845000,18,08-12-24,0.255845000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,dr50t1IlVq2rpPXKtc+FZQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181020_000.wav,5,08-12-24,0.757176000,18,08-12-24,0.257176000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,nptPTnvXnyP80VQ76ipfsg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180920_000.wav,5,08-12-24,0.756481000,18,08-12-24,0.256481000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,o9nCCMGj52VGMVH7cbLl4Q==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181025_000.wav,5,08-12-24,0.757234000,18,08-12-24,0.257234000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,OtIOS5qk1T4PpziextElqg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180910_000.wav,5,08-12-24,0.756366000,18,08-12-24,0.256366000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bKVWSuQ8cHMS33ElUR7DLA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181050_000.wav,5,08-12-24,0.757523000,18,08-12-24,0.257523000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,jTAnJtxUmFMebZ3JNJjPzg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181120_000.wav,5,08-12-24,0.75787000,18,08-12-24,0.25787000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,ejOaHTfUa8E7QjTUAiQjeA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181110_000.wav,5,08-12-24,0.75775500,18,08-12-24,0.25775500,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,UjxMIVkEQf/Zz63dtyNjvQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181125_000.wav,5,08-12-24,0.757928000,18,08-12-24,0.257928000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,YrIF7ixe6uLhCLz+m1ZyhA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181130_000.wav,5,08-12-24,0.757986000,18,08-12-24,0.257986000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IO26wptiO0R9tTMjCGBihw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181135_000.wav,5,08-12-24,0.758044000,18,08-12-24,0.258044000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,AuqRwyjOSZF3ksgtvP9LQw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181135_000.wav,5,08-12-24,0.758044000,18,08-12-24,0.258044000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,AuqRwyjOSZF3ksgtvP9LQw==,MANUAL ID.2,GLEMA,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181145_000.wav,5,08-12-24,0.758160000,18,08-12-24,0.258160000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ef8wOn1C4l+Kmv3qB7OYZw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181140_000.wav,5,08-12-24,0.758102000,18,08-12-24,0.258102000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,sEBpmOldPxK/ED66xVoITQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181140_000.wav,5,08-12-24,0.758102000,18,08-12-24,0.258102000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,sEBpmOldPxK/ED66xVoITQ==,MANUAL ID.2,GLEMA,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181150_000.wav,5,08-12-24,0.758218000,18,08-12-24,0.258218000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,DIax36iFao7J/ewFOI2U/A==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_180805_000.wav,5,08-12-24,0.755613000,18,08-12-24,0.255613000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3cK0TXZajuMtvr72Yy/SWQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181210_000.wav,5,08-12-24,0.758449000,18,08-12-24,0.258449000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,VZZsp2x/LmLJYPL218bZKw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181220_000.wav,5,08-12-24,0.758565000,18,08-12-24,0.258565000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,gGkNFzK/Oja9e/RcouOwtw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181225_000.wav,5,08-12-24,0.758623000,18,08-12-24,0.258623000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,FVL80tta8RVWe3g/tBEm9w==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181235_000.wav,5,08-12-24,0.758738000,18,08-12-24,0.258738000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,+D6SzUl5B9nxydZLWAl9jw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181230_000.wav,5,08-12-24,0.758681000,18,08-12-24,0.258681000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,fDuTwy9hpcCeY3U5Mr3LLA==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181245_000.wav,5,08-12-24,0.758854000,18,08-12-24,0.258854000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,AV4KS5yMIzcWKl+8sC2q2g==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181245_000.wav,5,08-12-24,0.758854000,18,08-12-24,0.258854000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,AV4KS5yMIzcWKl+8sC2q2g==,MANUAL ID.2,JURO,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181240_000.wav,5,08-12-24,0.758796000,18,08-12-24,0.258796000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,VRoYqxMIQU+LG3R7r9mdsw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181250_000.wav,5,08-12-24,0.758912000,18,08-12-24,0.258912000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IG7bLbBl5XOCTi7MzfXyNQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181300_000.wav,5,08-12-24,0.759028000,18,08-12-24,0.259028000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,mezHLVwZG1MDALHTtL//sA==,MANUAL ID.1,MO1.B,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181305_000.wav,5,08-12-24,0.759086000,18,08-12-24,0.259086000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,I3s4UURfeJ0lx/famH6NMg==,MANUAL ID.1,MO1.B,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181315_000.wav,5,08-12-24,0.759201000,18,08-12-24,0.259201000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,y40MjlVSkpAMBqmUKR/NLw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181310_000.wav,5,08-12-24,0.759144000,18,08-12-24,0.259144000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5zFg+HvqznEEbb9LggJpPw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181340_000.wav,5,08-12-24,0.759491000,18,08-12-24,0.259491000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,47vRZH4zvZkQB7tldAy1/Q==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181340_000.wav,5,08-12-24,0.759491000,18,08-12-24,0.259491000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,47vRZH4zvZkQB7tldAy1/Q==,MANUAL ID.2,VMI1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181320_000.wav,5,08-12-24,0.759259000,18,08-12-24,0.259259000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IbocU78Qn7KlE0JmWQrgTQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181325_000.wav,5,08-12-24,0.75931700,18,08-12-24,0.25931700,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RXP4OqP/b0f7PYvT4r+D3Q==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181345_000.wav,5,08-12-24,0.759549000,18,08-12-24,0.259549000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,wLCozwfUv9fE6j2eqKTUWg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181350_000.wav,5,08-12-24,0.759606000,18,08-12-24,0.259606000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IexPS6SEKl2fJNaY+08BbQ==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181350_000.wav,5,08-12-24,0.759606000,18,08-12-24,0.259606000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IexPS6SEKl2fJNaY+08BbQ==,MANUAL ID.2,MGOU,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181400_000.wav,5,08-12-24,0.759722000,18,08-12-24,0.259722000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,x+MwZv8FsOuLDm9g3XGUXg==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181400_000.wav,5,08-12-24,0.759722000,18,08-12-24,0.259722000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,x+MwZv8FsOuLDm9g3XGUXg==,MANUAL ID.2,MGOU,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181405_000.wav,5,08-12-24,0.759780000,18,08-12-24,0.259780000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,zEG6uwUHUvB1JepONmp76A==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181415_000.wav,5,08-12-24,0.759896000,18,08-12-24,0.259896000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,fzqzY3KqIB6F/9MhnQ+rxw==,MANUAL ID.1,MO1,meta_MA1_1_edited.csv.xlsx,AG
D:\Madagascar\MA1 - Agriculture - RR3 - 12-Aug-24\MA1_1\wav,NA,20240812_181415_000.wav,5,08-12-24,0.759896000,18,08-12-24,0.259896000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,fzqzY3KqIB6F/9MhnQ+rxw==,MANUAL ID.2,MGOU,meta_MA1_1_edited.csv.xlsx,AG
